S No,pH,Temperature,Moisture,Time_log,Gadget Id,Location,target
2917,7.0,27.1,46.5,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2918,7.0,27.1,46.3,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2919,7.0,27.1,46.4,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2920,7.0,27.1,46.3,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2921,7.0,27.1,46.4,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2922,7.0,27.1,46.4,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2923,7.0,27.1,46.4,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2924,7.0,27.1,46.6,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2925,7.0,27.1,46.5,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2926,7.0,27.1,46.3,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2927,7.0,27.1,46.4,18-01-2022 15:30,NITSL001,Farm 1,no_irrigation
2928,7.0,27.1,46.4,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2929,7.0,27.1,46.4,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2930,7.0,27.1,46.5,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2931,7.0,27.1,46.3,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2932,7.0,27.1,46.4,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2933,7.0,27.1,46.3,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2934,7.0,27.1,46.4,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2935,7.0,27.1,46.4,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2936,7.0,27.1,46.3,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2937,7.0,27.1,46.4,18-01-2022 15:31,NITSL001,Farm 1,no_irrigation
2938,7.0,27.1,46.4,18-01-2022 15:32,NITSL001,Farm 1,no_irrigation
2939,7.0,27.1,46.4,18-01-2022 15:32,NITSL001,Farm 1,no_irrigation
2940,7.0,27.1,46.4,18-01-2022 15:32,NITSL001,Farm 1,no_irrigation
2941,7.0,27.1,46.2,18-01-2022 15:32,NITSL001,Farm 1,no_irrigation
2942,7.0,27.1,46.5,18-01-2022 15:32,NITSL001,Farm 1,no_irrigation
2943,7.0,27.1,46.4,18-01-2022 15:32,NITSL001,Farm 1,no_irrigation
2944,7.0,27.1,46.4,18-01-2022 15:32,NITSL001,Farm 1,no_irrigation
2945,7.0,27.1,46.5,18-01-2022 15:32,NITSL001,Farm 1,no_irrigation
2946,7.0,27.1,46.4,18-01-2022 15:32,NITSL001,Farm 1,no_irrigation
2947,7.0,27.1,46.3,18-01-2022 15:33,NITSL001,Farm 1,no_irrigation
2948,7.0,27.1,46.4,18-01-2022 15:33,NITSL001,Farm 1,no_irrigation
2949,7.0,27.1,46.4,18-01-2022 15:33,NITSL001,Farm 1,no_irrigation
2950,7.0,26.7,46.3,18-01-2022 15:33,NITSL001,Farm 1,no_irrigation
2951,7.0,26.7,46.3,18-01-2022 15:33,NITSL001,Farm 1,no_irrigation
2952,7.0,26.7,46.5,18-01-2022 15:33,NITSL001,Farm 1,no_irrigation
2953,7.0,26.7,46.4,18-01-2022 15:33,NITSL001,Farm 1,no_irrigation
2954,7.0,26.7,46.4,18-01-2022 15:33,NITSL001,Farm 1,no_irrigation
2955,7.0,26.7,46.2,18-01-2022 15:34,NITSL001,Farm 1,no_irrigation
2956,7.0,26.7,46.4,18-01-2022 15:34,NITSL001,Farm 1,no_irrigation
2957,7.0,26.7,46.4,18-01-2022 15:34,NITSL001,Farm 1,no_irrigation
2958,7.0,26.7,46.4,18-01-2022 15:34,NITSL001,Farm 1,no_irrigation
2959,7.0,26.7,46.4,18-01-2022 15:34,NITSL001,Farm 1,no_irrigation
2960,7.0,26.7,46.4,18-01-2022 15:34,NITSL001,Farm 1,no_irrigation
2961,7.0,26.7,46.4,18-01-2022 15:35,NITSL001,Farm 1,no_irrigation
2962,7.0,26.7,46.4,18-01-2022 15:35,NITSL001,Farm 1,no_irrigation
2963,7.0,26.7,46.4,18-01-2022 15:35,NITSL001,Farm 1,no_irrigation
2964,7.0,26.7,46.4,18-01-2022 15:35,NITSL001,Farm 1,no_irrigation
2965,7.0,26.7,46.3,18-01-2022 15:35,NITSL001,Farm 1,no_irrigation
2966,7.0,26.7,46.5,18-01-2022 15:36,NITSL001,Farm 1,no_irrigation
2967,7.0,26.7,46.5,18-01-2022 15:36,NITSL001,Farm 1,no_irrigation
2968,7.0,26.7,46.4,18-01-2022 15:36,NITSL001,Farm 1,no_irrigation
2969,7.0,26.7,46.5,18-01-2022 15:36,NITSL001,Farm 1,no_irrigation
2970,7.0,26.7,46.2,18-01-2022 15:36,NITSL001,Farm 1,no_irrigation
2971,7.0,26.7,46.3,18-01-2022 15:36,NITSL001,Farm 1,no_irrigation
2972,7.0,26.7,46.5,18-01-2022 15:36,NITSL001,Farm 1,no_irrigation
2973,7.0,26.7,46.4,18-01-2022 15:37,NITSL001,Farm 1,no_irrigation
2974,7.0,26.7,46.4,18-01-2022 15:37,NITSL001,Farm 1,no_irrigation
2975,7.0,26.7,46.3,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2976,7.0,26.7,46.4,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2977,7.0,26.7,46.4,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2978,7.0,26.7,46.2,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2979,7.0,26.7,46.4,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2980,7.0,26.7,46.4,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2981,7.0,26.7,46.2,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2982,7.0,26.7,46.4,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2983,7.0,26.7,46.4,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2984,7.0,26.7,46.2,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2985,7.0,26.7,46.2,18-01-2022 15:38,NITSL001,Farm 1,no_irrigation
2986,7.0,26.7,46.3,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2987,7.0,26.7,46.3,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2988,7.0,26.7,46.3,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2989,7.0,26.7,46.4,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2990,7.0,26.7,46.1,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2991,7.0,26.7,46.5,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2992,7.0,26.7,46.3,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2993,7.0,26.7,46.4,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2994,7.0,26.7,46.4,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2995,7.0,26.7,46.2,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2996,7.0,26.7,46.3,18-01-2022 15:39,NITSL001,Farm 1,no_irrigation
2997,7.0,26.7,46.4,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
2998,7.0,26.7,46.1,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
2999,7.0,26.7,46.3,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
3000,7.0,26.7,46.5,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
3001,7.0,26.7,46.3,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
3002,7.0,26.7,46.5,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
3003,7.0,26.7,46.4,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
3004,7.0,26.7,46.4,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
3005,7.0,26.7,46.4,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
3006,7.0,26.7,46.2,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
3007,7.0,26.7,46.2,18-01-2022 15:40,NITSL001,Farm 1,no_irrigation
3008,7.0,26.7,46.3,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3009,7.0,26.7,46.2,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3010,7.0,26.7,46.4,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3011,7.0,26.7,46.4,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3012,7.0,26.7,46.4,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3013,7.0,26.7,46.2,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3014,7.0,26.7,46.4,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3015,7.0,26.7,46.1,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3016,7.0,26.7,46.4,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3017,7.0,26.7,46.3,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3018,7.0,26.7,46.5,18-01-2022 15:41,NITSL001,Farm 1,no_irrigation
3019,7.0,26.7,46.4,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3020,7.0,26.7,46.4,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3021,7.0,26.7,46.2,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3022,7.0,26.7,46.1,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3023,7.0,26.7,46.3,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3024,7.0,26.7,46.4,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3025,7.0,26.7,46.3,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3026,7.0,26.7,46.4,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3027,7.0,26.7,46.4,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3028,7.0,26.7,46.4,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3029,7.0,26.7,46.3,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3030,7.0,26.7,46.1,18-01-2022 15:42,NITSL001,Farm 1,no_irrigation
3031,7.0,26.7,46.3,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3032,7.0,26.7,46.2,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3033,7.0,26.7,46.4,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3034,7.0,26.7,46.3,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3035,7.0,26.7,46.3,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3036,7.0,26.7,46.2,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3037,7.0,26.7,46.1,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3038,7.0,26.7,46.4,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3039,7.0,26.7,46.4,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3040,7.0,26.7,46.4,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3041,7.0,26.7,46.2,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3042,7.0,26.7,46.2,18-01-2022 15:43,NITSL001,Farm 1,no_irrigation
3043,7.0,26.7,46.4,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3044,7.0,26.7,46.3,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3045,7.0,26.7,46.4,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3046,7.0,26.7,46.3,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3047,7.0,26.7,46.2,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3048,7.0,26.7,46.2,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3049,7.0,26.7,46.1,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3050,7.0,26.7,46.3,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3051,7.0,26.7,46.4,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3052,7.0,26.7,46.1,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3053,7.0,26.7,46.2,18-01-2022 15:44,NITSL001,Farm 1,no_irrigation
3054,7.0,26.7,46.1,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3055,7.0,26.7,46.1,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3056,7.0,26.7,46.3,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3057,7.0,26.7,46.3,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3058,7.0,26.7,46.4,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3059,7.0,26.7,46.4,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3060,7.0,26.7,46.3,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3061,7.0,26.7,46.3,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3062,7.0,26.7,46.3,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3063,7.0,26.7,46.3,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3064,7.0,26.7,46.3,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3065,7.0,26.7,46.2,18-01-2022 15:45,NITSL001,Farm 1,no_irrigation
3066,7.0,26.7,46.4,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3067,7.0,26.7,46.4,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3068,7.0,26.7,46.1,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3069,7.0,26.7,46.2,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3070,7.0,26.7,46.4,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3071,7.0,26.7,46.3,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3072,7.0,26.7,46.2,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3073,7.0,26.7,46.2,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3074,7.0,26.7,46.2,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3075,7.0,26.7,46.1,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3076,7.0,26.7,46.1,18-01-2022 15:46,NITSL001,Farm 1,no_irrigation
3077,7.0,26.7,46.2,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3078,7.0,26.7,46.2,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3079,7.0,26.7,46.1,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3080,7.0,26.7,46.0,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3081,7.0,26.7,46.4,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3082,7.0,26.7,46.3,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3083,7.0,26.7,46.2,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3084,7.0,26.7,46.1,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3085,7.0,26.7,46.1,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3086,7.0,26.7,46.4,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3087,7.0,26.7,46.2,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3088,7.0,26.7,46.4,18-01-2022 15:47,NITSL001,Farm 1,no_irrigation
3089,7.0,26.7,46.1,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3090,7.0,26.7,46.1,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3091,7.0,26.7,46.4,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3092,7.0,26.7,46.4,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3093,7.0,26.7,46.1,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3094,7.0,26.7,46.2,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3095,7.0,26.7,46.3,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3096,7.0,26.7,46.1,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3097,7.0,26.7,46.2,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3098,7.0,26.7,46.2,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3099,7.0,26.7,46.1,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3100,7.0,26.7,46.4,18-01-2022 15:48,NITSL001,Farm 1,no_irrigation
3101,7.0,26.7,46.3,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3102,7.0,26.7,46.4,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3103,7.0,26.7,46.1,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3104,7.0,26.7,46.3,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3105,7.0,26.7,46.2,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3106,7.0,26.7,46.1,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3107,7.0,26.7,46.2,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3108,7.0,26.7,46.1,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3109,7.0,26.7,46.2,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3110,7.0,26.7,46.4,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3111,7.0,26.7,46.2,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3112,7.0,26.7,46.1,18-01-2022 15:49,NITSL001,Farm 1,no_irrigation
3113,7.0,26.7,46.4,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3114,7.0,26.7,46.1,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3115,7.0,26.7,46.4,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3116,7.0,26.7,45.9,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3117,7.0,26.7,46.1,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3118,7.0,26.7,46.4,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3119,7.0,26.7,46.3,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3120,7.0,26.7,46.1,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3121,7.0,26.7,46.2,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3122,7.0,26.7,46.1,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3123,7.0,26.7,46.3,18-01-2022 15:50,NITSL001,Farm 1,no_irrigation
3124,7.0,26.7,46.1,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3125,7.0,26.7,46.1,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3126,7.0,26.7,46.1,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3127,7.0,26.7,46.1,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3128,7.0,26.7,46.2,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3129,7.0,26.7,46.2,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3130,7.0,26.7,46.3,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3131,7.0,26.7,46.2,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3132,7.0,26.7,45.9,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3133,7.0,26.7,46.1,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3134,7.0,26.7,46.1,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3135,7.0,26.7,46.3,18-01-2022 15:51,NITSL001,Farm 1,no_irrigation
3136,7.0,26.7,46.2,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3137,7.0,26.7,46.1,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3138,7.0,26.7,46.1,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3139,7.0,26.7,46.3,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3140,7.0,26.7,46.1,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3141,7.0,26.7,46.2,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3142,7.0,26.7,46.2,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3143,7.0,26.7,46.0,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3144,7.0,26.7,46.1,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3145,7.0,26.7,46.1,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3146,7.0,26.7,46.1,18-01-2022 15:52,NITSL001,Farm 1,no_irrigation
3147,7.0,26.7,46.2,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3148,7.0,26.7,46.3,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3149,7.0,26.7,46.2,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3150,7.0,26.7,46.1,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3151,7.0,26.7,46.3,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3152,7.0,26.7,46.2,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3153,7.0,26.7,46.2,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3154,7.0,26.7,46.3,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3155,7.0,26.7,46.2,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3156,7.0,26.7,46.1,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3157,7.0,26.7,46.3,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3158,7.0,26.7,46.2,18-01-2022 15:53,NITSL001,Farm 1,no_irrigation
3159,7.0,26.7,46.2,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3160,7.0,26.7,45.9,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3161,7.0,26.7,46.1,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3162,7.0,26.7,46.4,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3163,7.0,26.7,46.1,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3164,7.0,26.7,46.2,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3165,7.0,26.7,46.3,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3166,7.0,26.7,46.0,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3167,7.0,26.7,46.1,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3168,7.0,26.7,46.1,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3169,7.0,26.7,46.1,18-01-2022 15:54,NITSL001,Farm 1,no_irrigation
3170,7.0,26.7,46.2,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3171,7.0,26.7,46.4,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3172,7.0,26.3,46.3,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3173,7.0,26.3,46.2,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3174,7.0,26.3,46.1,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3175,7.0,26.3,46.0,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3176,7.0,26.3,46.1,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3177,7.0,26.3,46.2,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3178,7.0,26.3,46.1,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3179,7.0,26.3,46.1,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3180,7.0,26.3,46.3,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3181,7.0,26.3,46.1,18-01-2022 15:55,NITSL001,Farm 1,no_irrigation
3182,7.0,26.3,46.0,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3183,7.0,26.3,46.0,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3184,7.0,26.3,46.2,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3185,7.0,26.3,46.1,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3186,7.0,26.3,46.0,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3187,7.0,26.3,46.2,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3188,7.0,26.3,46.1,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3189,7.0,26.3,46.2,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3190,7.0,26.3,46.2,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3191,7.0,26.3,46.1,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3192,7.0,26.3,46.0,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3193,7.0,26.3,46.1,18-01-2022 15:56,NITSL001,Farm 1,no_irrigation
3194,7.0,26.3,46.2,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3195,7.0,26.3,46.1,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3196,7.0,26.3,46.1,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3197,7.0,26.3,46.0,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3198,7.0,26.3,45.9,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3199,7.0,26.3,46.0,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3200,7.0,26.3,46.1,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3201,7.0,26.3,46.1,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3202,7.0,26.3,46.1,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3203,7.0,26.3,46.0,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3204,7.0,26.3,46.0,18-01-2022 15:57,NITSL001,Farm 1,no_irrigation
3205,7.0,26.3,46.0,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3206,7.0,26.3,46.1,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3207,7.0,26.3,46.0,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3208,7.0,26.3,46.0,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3209,7.0,26.3,46.0,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3210,7.0,26.3,46.2,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3211,7.0,26.3,46.2,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3212,7.0,26.3,46.1,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3213,7.0,26.3,46.1,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3214,7.0,26.3,46.1,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3215,7.0,26.3,46.1,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3216,7.0,26.3,46.0,18-01-2022 15:58,NITSL001,Farm 1,no_irrigation
3217,7.0,26.3,46.2,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
3218,7.0,26.3,46.1,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
3219,7.0,26.3,46.2,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
3220,7.0,26.3,46.1,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
3221,7.0,26.3,46.0,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
3222,7.0,26.3,46.3,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
3223,7.0,26.3,46.1,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
3224,7.0,26.3,46.1,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
3225,7.0,26.3,45.9,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
3226,7.0,26.3,46.1,18-01-2022 15:59,NITSL001,Farm 1,no_irrigation
